id,x,y,z
3080,6.0,35.0012,425.5
3081,36.0,50.0012,425.5
3082,28.5,42.5012,425.5
3083,36.0,42.5012,425.5
3084,21.0,35.0012,425.5
3085,36.0,35.0012,425.5
3086,28.5,35.0012,425.5
3087,36.0,27.5012,425.5
3088,28.5,27.5012,425.5
3089,36.0,20.0012,425.5
3090,28.5,20.0012,425.5
3091,21.0,27.5012,425.5
3092,21.0,20.0012,425.5
3093,36.0,12.5012,425.5
3094,28.5,12.5012,425.5
3095,21.0,12.5012,425.5
3096,36.0,5.0012,425.5
3097,28.5,5.0012,425.5
3098,36.0,-2.4988,425.5
3099,28.5,-2.4988,425.5
3100,28.5,-9.9988,425.5
3101,21.0,-9.9988,425.5
3102,21.0,-2.4988,425.5
3103,13.5,-9.9988,425.5
3104,21.0,5.0012,425.5
3105,13.5,-2.4988,425.5
3106,6.0,-9.9988,425.5
3107,13.5,5.0012,425.5
3108,6.0,-2.4988,425.5
3109,-1.5,-9.9988,425.5
3110,13.5,12.5012,425.5
3111,6.0,5.0012,425.5
3112,-1.5,-2.4988,425.5
3113,-9.0,-9.9988,425.5
3114,-1.5,5.0012,425.5
3115,-16.5,-9.9988,425.5
3116,-9.0,-2.4988,425.5
3117,-24.0,-9.9988,425.5
3118,-16.5,-2.4988,425.5
3119,-24.0,-2.4988,425.5
3120,-9.0,5.0012,425.5
3121,-16.5,5.0012,425.5
3122,-24.0,5.0012,425.5
3123,-9.0,12.5012,425.5
3124,-24.0,12.5012,425.5
3125,-16.5,12.5012,425.5
3126,-16.5,20.0012,425.5
3127,-9.0,20.0012,425.5
3128,-9.0,27.5012,425.5
3129,-1.5,27.5012,425.5
3130,-1.5,20.0012,425.5
3131,6.0,27.5012,425.5
3132,-1.5,12.5012,425.5
3133,6.0,20.0012,425.5
3134,6.0,12.5012,425.5
3135,13.5,20.0012,425.5
3136,13.5,27.5012,425.5
3137,13.5,35.0012,425.5
3138,-54.0,80.0012,425.8125
3139,-54.0,80.0012,425.5
3140,-46.5,80.0012,425.5
3141,-46.5,80.0012,425.8125
3142,-54.0,80.0012,426.125
3143,-39.0,80.0012,425.5
3144,-46.5,80.0012,426.125
3145,-54.0,80.0012,426.4375
3146,-39.0,80.0012,425.8125
3147,-31.5,80.0012,425.5
3148,-46.5,80.0012,426.4375
3149,-54.0,80.0012,426.75
3150,-39.0,80.0012,426.125
3151,-31.5,80.0012,425.8125
3152,-24.0,80.0012,425.5
3153,-46.5,80.0012,426.75
3154,-54.0,80.0012,427.0625
3155,-39.0,80.0012,426.4375
3156,-31.5,80.0012,426.125
3157,-24.0,80.0012,425.8125
3158,-16.5,80.0012,425.5
3159,-31.5,80.0012,426.4375
3160,-16.5,80.0012,425.8125
3161,-9.0,80.0012,425.5
3162,-24.0,80.0012,426.125
3163,-9.0,80.0012,425.8125
3164,-1.5,80.0012,425.5
3165,-16.5,80.0012,426.125
3166,-1.5,80.0012,425.8125
3167,6.0,80.0012,425.5
3168,-9.0,80.0012,426.125
3169,-24.0,80.0012,426.4375
3170,-16.5,80.0012,426.4375
3171,-1.5,80.0012,426.125
3172,6.0,80.0012,425.8125
3173,13.5,80.0012,425.5
3174,-9.0,80.0012,426.4375
3175,13.5,80.0012,425.8125
3176,21.0,80.0012,425.5
3177,6.0,80.0012,426.125
3178,21.0,80.0012,425.8125
3179,28.5,80.0012,425.5
3180,13.5,80.0012,426.125
3181,-1.5,80.0012,426.4375
3182,6.0,80.0012,426.4375
3183,21.0,80.0012,426.125
3184,28.5,80.0012,425.8125
3185,36.0,80.0012,425.5
3186,13.5,80.0012,426.4375
3187,36.0,80.0012,425.8125
3188,43.5,80.0012,425.5
3189,28.5,80.0012,426.125
3190,43.5,80.0012,425.8125
3191,51.0,80.0012,425.5
3192,36.0,80.0012,426.125
3193,21.0,80.0012,426.4375
3194,28.5,80.0012,426.4375
3195,43.5,80.0012,426.125
3196,51.0,80.0012,425.8125
3197,58.5,80.0012,425.5
3198,36.0,80.0012,426.4375
3199,58.5,80.0012,425.8125
3200,66.0,80.0012,425.5
3201,66.0,80.0012,425.8125
3202,51.0,80.0012,426.125
3203,58.5,80.0012,426.125
3204,66.0,80.0012,426.125
3205,43.5,80.0012,426.4375
3206,51.0,80.0012,426.4375
3207,58.5,80.0012,426.4375
3208,66.0,80.0012,426.4375
3209,43.5,80.0012,426.75
3210,58.5,80.0012,426.75
3211,66.0,80.0012,426.75
3212,51.0,80.0012,426.75
3213,58.5,80.0012,427.0625
3214,66.0,80.0012,427.0625
3215,51.0,80.0012,427.0625
3216,58.5,80.0012,427.375
3217,66.0,80.0012,427.375
3218,51.0,80.0012,427.375
3219,43.5,80.0012,427.0625
3220,43.5,80.0012,427.375
3221,51.0,80.0012,427.6875
3222,58.5,80.0012,427.6875
3223,66.0,80.0012,427.6875
3224,43.5,80.0012,427.6875
3225,58.5,80.0012,428.0
3226,66.0,80.0012,428.0
3227,51.0,80.0012,428.0
3228,58.5,80.0012,428.3125
3229,66.0,80.0012,428.3125
3230,51.0,80.0012,428.3125
3231,43.5,80.0012,428.0
3232,43.5,80.0012,428.3125
3233,51.0,80.0012,428.625
3234,58.5,80.0012,428.625
3235,66.0,80.0012,428.625
3236,43.5,80.0012,428.625
3237,58.5,80.0012,428.9375
3238,66.0,80.0012,428.9375
3239,51.0,80.0012,428.9375
3240,58.5,80.0012,429.25
3241,66.0,80.0012,429.25
3242,51.0,80.0012,429.25
3243,43.5,80.0012,428.9375
3244,43.5,80.0012,429.25
3245,51.0,80.0012,429.5625
3246,58.5,80.0012,429.5625
3247,66.0,80.0012,429.5625
3248,43.5,80.0012,429.5625
3249,58.5,80.0012,429.875
3250,66.0,80.0012,429.875
3251,51.0,80.0012,429.875
3252,58.5,80.0012,430.1875
3253,66.0,80.0012,430.1875
3254,51.0,80.0012,430.1875
3255,58.5,80.0012,430.5
3256,66.0,80.0012,430.5
3257,51.0,80.0012,430.5
3258,43.5,80.0012,430.5
3259,43.5,80.0012,430.1875
3260,36.0,80.0012,430.5
3261,43.5,80.0012,429.875
3262,36.0,80.0012,430.1875
3263,28.5,80.0012,430.5
3264,36.0,80.0012,429.875
3265,28.5,80.0012,430.1875
3266,21.0,80.0012,430.5
3267,36.0,80.0012,429.5625
3268,28.5,80.0012,429.875
3269,21.0,80.0012,430.1875
3270,13.5,80.0012,430.5
3271,36.0,80.0012,429.25
3272,28.5,80.0012,429.5625
3273,21.0,80.0012,429.875
3274,13.5,80.0012,430.1875
3275,6.0,80.0012,430.5
3276,21.0,80.0012,429.5625
3277,13.5,80.0012,429.875
3278,28.5,80.0012,429.25
3279,36.0,80.0012,428.9375
3280,21.0,80.0012,429.25
3281,36.0,80.0012,428.625
3282,28.5,80.0012,428.9375
3283,36.0,80.0012,428.3125
3284,28.5,80.0012,428.625
3285,36.0,80.0012,428.0
3286,28.5,80.0012,428.3125
3287,21.0,80.0012,428.9375
3288,21.0,80.0012,428.625
3289,28.5,80.0012,428.0
3290,36.0,80.0012,427.6875
3291,21.0,80.0012,428.3125
3292,36.0,80.0012,427.375
3293,28.5,80.0012,427.6875
3294,36.0,80.0012,427.0625
3295,28.5,80.0012,427.375
3296,21.0,80.0012,428.0
3297,36.0,80.0012,426.75
3298,28.5,80.0012,427.0625
3299,28.5,80.0012,426.75
3300,21.0,80.0012,427.375
3301,21.0,80.0012,426.75
3302,21.0,80.0012,427.0625
3303,13.5,80.0012,426.75
3304,13.5,80.0012,427.0625
3305,6.0,80.0012,426.75
3306,6.0,80.0012,427.0625
3307,13.5,80.0012,427.375
3308,6.0,80.0012,427.375
3309,-1.5,80.0012,426.75
3310,-1.5,80.0012,427.0625
3311,-1.5,80.0012,427.375
3312,-9.0,80.0012,426.75
3313,-9.0,80.0012,427.0625
3314,-16.5,80.0012,426.75
3315,-16.5,80.0012,427.0625
3316,-9.0,80.0012,427.375
3317,-24.0,80.0012,426.75
3318,-24.0,80.0012,427.0625
3319,-31.5,80.0012,426.75
3320,-31.5,80.0012,427.0625
3321,-39.0,80.0012,426.75
3322,-39.0,80.0012,427.0625
3323,-46.5,80.0012,427.0625
3324,-54.0,80.0012,427.375
3325,-46.5,80.0012,427.375
3326,-54.0,80.0012,427.6875
3327,-39.0,80.0012,427.375
3328,-46.5,80.0012,427.6875
3329,-54.0,80.0012,428.0
3330,-31.5,80.0012,427.375
3331,-39.0,80.0012,427.6875
3332,-46.5,80.0012,428.0
3333,-54.0,80.0012,428.3125
3334,-24.0,80.0012,427.375
3335,-46.5,80.0012,428.3125
3336,-54.0,80.0012,428.625
3337,-39.0,80.0012,428.0
3338,-31.5,80.0012,427.6875
3339,-46.5,80.0012,428.625
3340,-54.0,80.0012,428.9375
3341,-39.0,80.0012,428.3125
3342,-31.5,80.0012,428.0
3343,-46.5,80.0012,428.9375
3344,-54.0,80.0012,429.25
3345,-39.0,80.0012,428.625
3346,-46.5,80.0012,429.25
3347,-54.0,80.0012,429.5625
3348,-39.0,80.0012,428.9375
3349,-31.5,80.0012,428.3125
3350,-31.5,80.0012,428.625
3351,-46.5,80.0012,429.5625
3352,-54.0,80.0012,429.875
3353,-39.0,80.0012,429.25
3354,-46.5,80.0012,429.875
3355,-54.0,80.0012,430.1875
3356,-39.0,80.0012,429.5625
3357,-31.5,80.0012,428.9375
3358,-31.5,80.0012,429.25
3359,-46.5,80.0012,430.1875
3360,-54.0,80.0012,430.5
3361,-39.0,80.0012,429.875
3362,-46.5,80.0012,430.5
3363,-39.0,80.0012,430.1875
3364,-39.0,80.0012,430.5
3365,-54.0,80.0012,430.1875
3366,-54.0,72.5012,430.5
3367,-31.5,80.0012,430.1875
3368,-31.5,80.0012,430.5
3369,-54.0,72.5012,430.1875
3370,-54.0,80.0012,429.875
3371,-54.0,65.0012,430.5
3372,-54.0,72.5012,429.875
3373,-54.0,80.0012,429.5625
3374,-54.0,65.0012,430.1875
3375,-54.0,57.5012,430.5
3376,-54.0,72.5012,429.5625
3377,-54.0,80.0012,429.25
3378,-54.0,65.0012,429.875
3379,-54.0,57.5012,430.1875
3380,-54.0,50.0012,430.5
3381,-54.0,72.5012,429.25
3382,-54.0,80.0012,428.9375
3383,-54.0,65.0012,429.5625
3384,-54.0,57.5012,429.875
3385,-54.0,50.0012,430.1875
3386,-54.0,42.5012,430.5
3387,-54.0,57.5012,429.5625
3388,-54.0,42.5012,430.1875
3389,-54.0,35.0012,430.5
3390,-54.0,50.0012,429.875
3391,-54.0,35.0012,430.1875
3392,-54.0,27.5012,430.5
3393,-54.0,42.5012,429.875
3394,-54.0,27.5012,430.1875
3395,-54.0,20.0012,430.5
3396,-54.0,35.0012,429.875
3397,-54.0,50.0012,429.5625
3398,-54.0,20.0012,430.1875
3399,-54.0,12.5012,430.5
3400,-54.0,27.5012,429.875
3401,-54.0,42.5012,429.5625
3402,-54.0,35.0012,429.5625
3403,-54.0,20.0012,429.875
3404,-54.0,12.5012,430.1875
3405,-54.0,5.0012,430.5
3406,-54.0,27.5012,429.5625
3407,-54.0,5.0012,430.1875
3408,-54.0,-2.4988,430.5
3409,-54.0,12.5012,429.875
3410,-54.0,20.0012,429.5625
3411,-54.0,-2.4988,430.1875
3412,-54.0,-9.9988,430.5
3413,-54.0,5.0012,429.875
3414,-54.0,12.5012,429.5625
3415,-54.0,-9.9988,430.1875
3416,-54.0,-17.4988,430.5
3417,-54.0,-2.4988,429.875
3418,-54.0,-17.4988,430.1875
3419,-54.0,-24.9988,430.5
3420,-54.0,-9.9988,429.875
3421,-54.0,5.0012,429.5625
3422,-54.0,-2.4988,429.5625
3423,-54.0,-17.4988,429.875
3424,-54.0,-24.9988,430.1875
3425,-54.0,-32.4988,430.5
3426,-54.0,-9.9988,429.5625
3427,-54.0,-32.4988,430.1875
3428,-54.0,-39.9988,430.5
3429,-54.0,-39.9988,430.1875
3430,-54.0,-24.9988,429.875
3431,-54.0,-32.4988,429.875
3432,-54.0,-39.9988,429.875
3433,-54.0,-17.4988,429.5625
3434,-54.0,-24.9988,429.5625
3435,-54.0,-32.4988,429.5625
3436,-54.0,-39.9988,429.5625
3437,-54.0,-17.4988,429.25
3438,-54.0,-32.4988,429.25
3439,-54.0,-39.9988,429.25
3440,-54.0,-24.9988,429.25
3441,-54.0,-32.4988,428.9375
3442,-54.0,-39.9988,428.9375
3443,-54.0,-24.9988,428.9375
3444,-54.0,-17.4988,428.9375
3445,-54.0,-32.4988,428.625
3446,-54.0,-39.9988,428.625
3447,-54.0,-24.9988,428.625
3448,-54.0,-17.4988,428.625
3449,-54.0,-32.4988,428.3125
3450,-54.0,-39.9988,428.3125
3451,-54.0,-24.9988,428.3125
3452,-54.0,-17.4988,428.3125
3453,-54.0,-32.4988,428.0
3454,-54.0,-39.9988,428.0
3455,-54.0,-24.9988,428.0
3456,-54.0,-17.4988,428.0
3457,-54.0,-32.4988,427.6875
3458,-54.0,-39.9988,427.6875
3459,-54.0,-24.9988,427.6875
3460,-54.0,-17.4988,427.6875
3461,-54.0,-32.4988,427.375
3462,-54.0,-39.9988,427.375
3463,-54.0,-24.9988,427.375
3464,-54.0,-17.4988,427.375
3465,-54.0,-32.4988,427.0625
3466,-54.0,-39.9988,427.0625
3467,-54.0,-24.9988,427.0625
3468,-54.0,-17.4988,427.0625
3469,-54.0,-32.4988,426.75
3470,-54.0,-39.9988,426.75
3471,-54.0,-24.9988,426.75
3472,-54.0,-17.4988,426.75
3473,-54.0,-32.4988,426.4375
3474,-54.0,-39.9988,426.4375
3475,-54.0,-24.9988,426.4375
3476,-54.0,-17.4988,426.4375
3477,-54.0,-32.4988,426.125
3478,-54.0,-24.9988,426.125
3479,-54.0,-24.9988,425.8125
3480,-54.0,-17.4988,425.5
3481,-54.0,-17.4988,425.8125
3482,-54.0,-9.9988,425.5
3483,-54.0,-17.4988,426.125
3484,-54.0,-9.9988,425.8125
3485,-54.0,-2.4988,425.5
3486,-54.0,-9.9988,426.125
3487,-54.0,-2.4988,425.8125
3488,-54.0,5.0012,425.5
3489,-54.0,-9.9988,426.4375
3490,-54.0,-2.4988,426.125
3491,-54.0,5.0012,425.8125
3492,-54.0,12.5012,425.5
3493,-54.0,-9.9988,426.75
3494,-54.0,-2.4988,426.4375
3495,-54.0,5.0012,426.125
3496,-54.0,12.5012,425.8125
3497,-54.0,20.0012,425.5
3498,-54.0,5.0012,426.4375
3499,-54.0,20.0012,425.8125
3500,-54.0,27.5012,425.5
3501,-54.0,12.5012,426.125
3502,-54.0,27.5012,425.8125
3503,-54.0,35.0012,425.5
3504,-54.0,20.0012,426.125
3505,-54.0,35.0012,425.8125
3506,-54.0,42.5012,425.5
3507,-54.0,27.5012,426.125
3508,-54.0,12.5012,426.4375
3509,-54.0,20.0012,426.4375
3510,-54.0,35.0012,426.125
3511,-54.0,42.5012,425.8125
3512,-54.0,50.0012,425.5
3513,-54.0,27.5012,426.4375
3514,-54.0,50.0012,425.8125
3515,-54.0,57.5012,425.5
3516,-54.0,42.5012,426.125
3517,-54.0,57.5012,425.8125
3518,-54.0,65.0012,425.5
3519,-54.0,50.0012,426.125
3520,-54.0,35.0012,426.4375
3521,-54.0,42.5012,426.4375
3522,-54.0,57.5012,426.125
3523,-54.0,65.0012,425.8125
3524,-54.0,72.5012,425.5
3525,-54.0,50.0012,426.4375
3526,-54.0,72.5012,425.8125
3527,-54.0,80.0012,425.5
3528,-54.0,80.0012,425.8125
3529,-54.0,65.0012,426.125
3530,-54.0,72.5012,426.125
3531,-54.0,80.0012,426.125
3532,-54.0,57.5012,426.4375
3533,-54.0,65.0012,426.4375
3534,-54.0,72.5012,426.4375
3535,-54.0,80.0012,426.4375
3536,-54.0,57.5012,426.75
3537,-54.0,72.5012,426.75
3538,-54.0,80.0012,426.75
3539,-54.0,65.0012,426.75
3540,-54.0,72.5012,427.0625
3541,-54.0,80.0012,427.0625
3542,-54.0,65.0012,427.0625
3543,-54.0,72.5012,427.375
3544,-54.0,80.0012,427.375
3545,-54.0,65.0012,427.375
3546,-54.0,57.5012,427.0625
3547,-54.0,57.5012,427.375
3548,-54.0,65.0012,427.6875
3549,-54.0,72.5012,427.6875
3550,-54.0,80.0012,427.6875
3551,-54.0,57.5012,427.6875
3552,-54.0,72.5012,428.0
3553,-54.0,80.0012,428.0
3554,-54.0,65.0012,428.0
3555,-54.0,72.5012,428.3125
3556,-54.0,80.0012,428.3125
3557,-54.0,65.0012,428.3125
3558,-54.0,57.5012,428.0
3559,-54.0,57.5012,428.3125
3560,-54.0,65.0012,428.625
3561,-54.0,72.5012,428.625
3562,-54.0,80.0012,428.625
3563,-54.0,57.5012,428.625
3564,-54.0,72.5012,428.9375
3565,-54.0,65.0012,428.9375
3566,-54.0,65.0012,429.25
3567,-54.0,57.5012,429.25
3568,-54.0,57.5012,428.9375
3569,-54.0,50.0012,429.25
3570,-54.0,50.0012,428.9375
3571,-54.0,42.5012,429.25
3572,-54.0,50.0012,428.625
3573,-54.0,42.5012,428.9375
3574,-54.0,35.0012,429.25
3575,-54.0,50.0012,428.3125
3576,-54.0,27.5012,429.25
3577,-54.0,35.0012,428.9375
3578,-54.0,42.5012,428.625
3579,-54.0,20.0012,429.25
3580,-54.0,27.5012,428.9375
3581,-54.0,35.0012,428.625
3582,-54.0,42.5012,428.3125
3583,-54.0,50.0012,428.0
3584,-54.0,35.0012,428.3125
3585,-54.0,50.0012,427.6875
3586,-54.0,42.5012,428.0
3587,-54.0,50.0012,427.375
3588,-54.0,42.5012,427.6875
3589,-54.0,50.0012,427.0625
3590,-54.0,42.5012,427.375
3591,-54.0,35.0012,428.0
3592,-54.0,50.0012,426.75
3593,-54.0,42.5012,427.0625
3594,-54.0,42.5012,426.75
3595,-54.0,35.0012,427.375
3596,-54.0,35.0012,426.75
3597,-54.0,35.0012,427.0625
3598,-54.0,27.5012,426.75
3599,-54.0,27.5012,427.0625
3600,-54.0,20.0012,426.75
3601,-54.0,20.0012,427.0625
3602,-54.0,27.5012,427.375
3603,-54.0,20.0012,427.375
3604,-54.0,12.5012,426.75
3605,-54.0,12.5012,427.0625
3606,-54.0,12.5012,427.375
3607,-54.0,5.0012,426.75
3608,-54.0,5.0012,427.0625
3609,-54.0,-2.4988,426.75
3610,-54.0,-2.4988,427.0625
3611,-54.0,-9.9988,427.0625
3612,-54.0,-9.9988,427.375
3613,-54.0,-2.4988,427.375
3614,-54.0,-9.9988,427.6875
3615,-54.0,5.0012,427.375
3616,-54.0,-2.4988,427.6875
3617,-54.0,-9.9988,428.0
3618,-54.0,5.0012,427.6875
3619,-54.0,-2.4988,428.0
3620,-54.0,-9.9988,428.3125
3621,-54.0,12.5012,427.6875
3622,-54.0,5.0012,428.0
3623,-54.0,-2.4988,428.3125
3624,-54.0,-9.9988,428.625
3625,-54.0,5.0012,428.3125
3626,-54.0,-9.9988,428.9375
3627,-54.0,-2.4988,428.625
3628,-54.0,-9.9988,429.25
3629,-54.0,-2.4988,428.9375
3630,-54.0,-2.4988,429.25
3631,-54.0,5.0012,428.625
3632,-54.0,5.0012,428.9375
3633,-54.0,5.0012,429.25
3634,-54.0,12.5012,428.625
3635,-54.0,12.5012,429.25
3636,-54.0,12.5012,428.9375
3637,-54.0,20.0012,428.9375
3638,-54.0,20.0012,428.625
3639,-54.0,27.5012,428.625
3640,-54.0,27.5012,428.3125
3641,-54.0,20.0012,428.3125
3642,-54.0,27.5012,428.0
3643,-54.0,12.5012,428.3125
3644,-54.0,20.0012,428.0
3645,-54.0,12.5012,428.0
3646,-54.0,20.0012,427.6875
3647,-54.0,27.5012,427.6875
3648,-54.0,35.0012,427.6875
3649,58.5,80.0012,430.5
3650,66.0,80.0012,430.5
3651,66.0,72.5012,430.5
3652,58.5,72.5012,430.5
3653,51.0,80.0012,430.5
3654,66.0,65.0012,430.5
3655,51.0,72.5012,430.5
3656,43.5,80.0012,430.5
3657,58.5,65.0012,430.5
3658,66.0,57.5012,430.5
3659,43.5,72.5012,430.5
3660,36.0,80.0012,430.5
3661,51.0,65.0012,430.5
3662,58.5,57.5012,430.5
3663,66.0,50.0012,430.5
3664,36.0,72.5012,430.5
3665,28.5,80.0012,430.5
3666,43.5,65.0012,430.5
3667,51.0,57.5012,430.5
3668,58.5,50.0012,430.5
3669,66.0,42.5012,430.5
3670,43.5,57.5012,430.5
3671,58.5,42.5012,430.5
3672,66.0,35.0012,430.5
3673,51.0,50.0012,430.5
3674,58.5,35.0012,430.5
3675,66.0,27.5012,430.5
3676,51.0,42.5012,430.5
3677,58.5,27.5012,430.5
3678,66.0,20.0012,430.5
3679,51.0,35.0012,430.5
3680,43.5,50.0012,430.5
3681,58.5,20.0012,430.5
3682,66.0,12.5012,430.5
3683,51.0,27.5012,430.5
3684,43.5,42.5012,430.5
3685,43.5,35.0012,430.5
3686,51.0,20.0012,430.5
3687,58.5,12.5012,430.5
3688,66.0,5.0012,430.5
3689,43.5,27.5012,430.5
3690,58.5,5.0012,430.5
3691,66.0,-2.4988,430.5
3692,51.0,12.5012,430.5
3693,43.5,20.0012,430.5
3694,58.5,-2.4988,430.5
3695,66.0,-9.9988,430.5
3696,51.0,5.0012,430.5
3697,43.5,12.5012,430.5
3698,58.5,-9.9988,430.5
3699,66.0,-17.4988,430.5
3700,51.0,-2.4988,430.5
3701,58.5,-17.4988,430.5
3702,66.0,-24.9988,430.5
3703,51.0,-9.9988,430.5
3704,43.5,5.0012,430.5
3705,43.5,-2.4988,430.5
3706,51.0,-17.4988,430.5
3707,58.5,-24.9988,430.5
3708,66.0,-32.4988,430.5
3709,43.5,-9.9988,430.5
3710,58.5,-32.4988,430.5
3711,66.0,-39.9988,430.5
3712,58.5,-39.9988,430.5
3713,51.0,-24.9988,430.5
3714,51.0,-32.4988,430.5
3715,51.0,-39.9988,430.5
3716,43.5,-17.4988,430.5
3717,43.5,-24.9988,430.5
3718,43.5,-32.4988,430.5
3719,43.5,-39.9988,430.5
3720,36.0,-17.4988,430.5
3721,36.0,-32.4988,430.5
3722,36.0,-39.9988,430.5
3723,36.0,-24.9988,430.5
3724,28.5,-32.4988,430.5
3725,28.5,-39.9988,430.5
3726,28.5,-24.9988,430.5
3727,28.5,-17.4988,430.5
3728,21.0,-32.4988,430.5
3729,21.0,-39.9988,430.5
3730,21.0,-24.9988,430.5
3731,21.0,-17.4988,430.5
3732,13.5,-32.4988,430.5
3733,13.5,-39.9988,430.5
3734,13.5,-24.9988,430.5
3735,13.5,-17.4988,430.5
3736,6.0,-32.4988,430.5
3737,6.0,-39.9988,430.5
3738,6.0,-24.9988,430.5
3739,6.0,-17.4988,430.5
3740,-1.5,-32.4988,430.5
3741,-1.5,-39.9988,430.5
3742,-1.5,-24.9988,430.5
3743,-1.5,-17.4988,430.5
3744,-9.0,-32.4988,430.5
3745,-9.0,-39.9988,430.5
3746,-9.0,-24.9988,430.5
3747,-9.0,-17.4988,430.5
3748,-16.5,-32.4988,430.5
3749,-16.5,-39.9988,430.5
3750,-16.5,-24.9988,430.5
3751,-16.5,-17.4988,430.5
3752,-24.0,-32.4988,430.5
3753,-24.0,-39.9988,430.5
3754,-24.0,-24.9988,430.5
3755,-24.0,-17.4988,430.5
3756,-31.5,-32.4988,430.5
3757,-31.5,-39.9988,430.5
3758,-31.5,-24.9988,430.5
3759,-31.5,-17.4988,430.5
3760,-39.0,-32.4988,430.5
3761,-39.0,-39.9988,430.5
3762,-39.0,-24.9988,430.5
3763,-39.0,-17.4988,430.5
3764,-46.5,-32.4988,430.5
3765,-46.5,-39.9988,430.5
3766,-46.5,-24.9988,430.5
3767,-54.0,-39.9988,430.5
3768,-54.0,-32.4988,430.5
3769,-54.0,-24.9988,430.5
3770,-54.0,-17.4988,430.5
3771,-46.5,-17.4988,430.5
3772,-54.0,-9.9988,430.5
3773,-46.5,-9.9988,430.5
3774,-54.0,-2.4988,430.5
3775,-39.0,-9.9988,430.5
3776,-46.5,-2.4988,430.5
3777,-54.0,5.0012,430.5
3778,-31.5,-9.9988,430.5
3779,-39.0,-2.4988,430.5
3780,-46.5,5.0012,430.5
3781,-54.0,12.5012,430.5
3782,-24.0,-9.9988,430.5
3783,-31.5,-2.4988,430.5
3784,-39.0,5.0012,430.5
3785,-46.5,12.5012,430.5
3786,-54.0,20.0012,430.5
3787,-31.5,5.0012,430.5
3788,-46.5,20.0012,430.5
3789,-54.0,27.5012,430.5
3790,-39.0,12.5012,430.5
3791,-46.5,27.5012,430.5
3792,-54.0,35.0012,430.5
3793,-39.0,20.0012,430.5
3794,-46.5,35.0012,430.5
3795,-54.0,42.5012,430.5
3796,-39.0,27.5012,430.5
3797,-31.5,12.5012,430.5
3798,-31.5,20.0012,430.5
3799,-39.0,35.0012,430.5
3800,-46.5,42.5012,430.5
3801,-54.0,50.0012,430.5
3802,-31.5,27.5012,430.5
3803,-46.5,50.0012,430.5
3804,-54.0,57.5012,430.5
3805,-39.0,42.5012,430.5
3806,-46.5,57.5012,430.5
3807,-54.0,65.0012,430.5
3808,-39.0,50.0012,430.5
3809,-31.5,35.0012,430.5
3810,-31.5,42.5012,430.5
3811,-39.0,57.5012,430.5
3812,-46.5,65.0012,430.5
3813,-54.0,72.5012,430.5
3814,-31.5,50.0012,430.5
3815,-46.5,72.5012,430.5
3816,-54.0,80.0012,430.5
3817,-46.5,80.0012,430.5
3818,-39.0,65.0012,430.5
3819,-39.0,72.5012,430.5
3820,-39.0,80.0012,430.5
3821,-31.5,57.5012,430.5
3822,-31.5,65.0012,430.5
3823,-31.5,72.5012,430.5
3824,-31.5,80.0012,430.5
3825,-24.0,57.5012,430.5
3826,-24.0,72.5012,430.5
3827,-24.0,80.0012,430.5
3828,-24.0,65.0012,430.5
3829,-16.5,72.5012,430.5
3830,-16.5,80.0012,430.5
3831,-16.5,65.0012,430.5
3832,-9.0,72.5012,430.5
3833,-9.0,80.0012,430.5
3834,-9.0,65.0012,430.5
3835,-16.5,57.5012,430.5
3836,-9.0,57.5012,430.5
3837,-1.5,65.0012,430.5
3838,-1.5,72.5012,430.5
3839,-1.5,80.0012,430.5
3840,-1.5,57.5012,430.5
3841,6.0,72.5012,430.5
3842,6.0,65.0012,430.5
3843,6.0,57.5012,430.5
3844,-1.5,50.0012,430.5
3845,13.5,65.0012,430.5
3846,6.0,50.0012,430.5
3847,13.5,57.5012,430.5
3848,13.5,50.0012,430.5
3849,13.5,72.5012,430.5
3850,21.0,57.5012,430.5
3851,13.5,80.0012,430.5
3852,21.0,65.0012,430.5
3853,21.0,72.5012,430.5
3854,21.0,80.0012,430.5
3855,28.5,72.5012,430.5
3856,28.5,65.0012,430.5
3857,36.0,65.0012,430.5
3858,36.0,57.5012,430.5
3859,28.5,57.5012,430.5
3860,36.0,50.0012,430.5
3861,28.5,50.0012,430.5
3862,36.0,42.5012,430.5
3863,21.0,50.0012,430.5
3864,28.5,42.5012,430.5
3865,36.0,35.0012,430.5
3866,21.0,42.5012,430.5
3867,28.5,35.0012,430.5
3868,36.0,27.5012,430.5
3869,13.5,42.5012,430.5
3870,36.0,20.0012,430.5
3871,28.5,27.5012,430.5
3872,21.0,35.0012,430.5
3873,36.0,12.5012,430.5
3874,28.5,20.0012,430.5
3875,21.0,27.5012,430.5
3876,13.5,35.0012,430.5
3877,6.0,42.5012,430.5
3878,13.5,27.5012,430.5
3879,6.0,35.0012,430.5
3880,-1.5,42.5012,430.5
3881,21.0,20.0012,430.5
3882,6.0,27.5012,430.5
3883,28.5,12.5012,430.5
3884,13.5,20.0012,430.5
3885,21.0,12.5012,430.5
3886,36.0,5.0012,430.5
3887,28.5,5.0012,430.5
3888,36.0,-2.4988,430.5
3889,21.0,5.0012,430.5
3890,36.0,-9.9988,430.5
3891,28.5,-2.4988,430.5
3892,28.5,-9.9988,430.5
3893,21.0,-2.4988,430.5
3894,21.0,-9.9988,430.5
