targetView,camSet,coverage
9,"(0, 9, 10)",1.0
9,"(0, 9, 11)",1.0
9,"(0, 10, 11)",0.29517686631944445
9,"(1, 2, 3)",0.07376627604166666
9,"(1, 2, 4)",0.1347829861111111
9,"(1, 2, 5)",0.5840125868055556
9,"(1, 2, 6)",0.1525466579861111
9,"(1, 2, 7)",0.06510850694444445
9,"(1, 2, 8)",0.28321397569444445
9,"(1, 2, 9)",1.0
9,"(1, 2, 10)",0.27642361111111113
9,"(1, 2, 11)",0.06510850694444445
9,"(1, 3, 4)",0.11811631944444445
9,"(1, 3, 5)",0.5680891927083334
9,"(1, 3, 6)",0.12723090277777777
9,"(1, 3, 7)",0.04844509548611111
9,"(1, 3, 8)",0.26111979166666666
9,"(1, 3, 9)",1.0
9,"(1, 3, 10)",0.28508138020833335
9,"(1, 3, 11)",0.04844509548611111
9,"(1, 4, 5)",0.5680891927083334
9,"(1, 4, 6)",0.1968967013888889
9,"(1, 4, 7)",0.10461805555555556
9,"(1, 4, 8)",0.30977105034722224
9,"(1, 4, 9)",1.0
9,"(1, 4, 10)",0.34609809027777777
9,"(1, 4, 11)",0.10461805555555556
9,"(1, 5, 6)",0.5680891927083334
9,"(1, 5, 7)",0.5680891927083334
9,"(1, 5, 8)",0.6799609375
9,"(1, 5, 9)",1.0
9,"(1, 5, 10)",0.7166167534722222
9,"(1, 5, 11)",0.5680891927083334
9,"(1, 6, 7)",0.12722547743055557
9,"(1, 6, 8)",0.33990017361111113
9,"(1, 6, 9)",1.0
9,"(1, 6, 10)",0.35051215277777775
9,"(1, 6, 11)",0.12722547743055557
9,"(1, 7, 8)",0.253447265625
9,"(1, 7, 9)",1.0
9,"(1, 7, 10)",0.27642361111111113
9,"(1, 7, 11)",0.03494357638888889
9,"(1, 8, 9)",1.0
9,"(1, 8, 10)",0.4945290798611111
9,"(1, 8, 11)",0.253447265625
9,"(1, 9, 10)",1.0
9,"(1, 9, 11)",1.0
9,"(1, 10, 11)",0.27642361111111113
9,"(2, 3, 4)",0.14336805555555557
9,"(2, 3, 5)",0.5840115017361112
9,"(2, 3, 6)",0.1318674045138889
9,"(2, 3, 7)",0.05308159722222222
9,"(2, 3, 8)",0.2770757378472222
9,"(2, 3, 9)",1.0
9,"(2, 3, 10)",0.2643967013888889
9,"(2, 3, 11)",0.05308159722222222
9,"(2, 4, 5)",0.5840125868055556
9,"(2, 4, 6)",0.2221484375
9,"(2, 4, 7)",0.13471354166666666
9,"(2, 4, 8)",0.33953776041666667
9,"(2, 4, 9)",1.0
9,"(2, 4, 10)",0.3460286458333333
9,"(2, 4, 11)",0.13471354166666666
9,"(2, 5, 6)",0.5840115017361112
9,"(2, 5, 7)",0.5840093315972222
9,"(2, 5, 8)",0.6958810763888889
9,"(2, 5, 9)",1.0
9,"(2, 5, 10)",0.7166134982638889
9,"(2, 5, 11)",0.5840093315972222
9,"(2, 6, 7)",0.13186197916666667
9,"(2, 6, 8)",0.35585611979166665
9,"(2, 6, 9)",1.0
9,"(2, 6, 10)",0.32982747395833334
9,"(2, 6, 11)",0.13186197916666667
9,"(2, 7, 8)",0.27383680555555556
9,"(2, 7, 9)",1.0
9,"(2, 7, 10)",0.2512022569444444
9,"(2, 7, 11)",0.039887152777777775
9,"(2, 8, 9)",1.0
9,"(2, 8, 10)",0.4851519097222222
9,"(2, 8, 11)",0.27383680555555556
9,"(2, 9, 10)",1.0
9,"(2, 9, 11)",1.0
9,"(2, 10, 11)",0.2512022569444444
9,"(3, 4, 5)",0.5680891927083334
9,"(3, 4, 6)",0.19683268229166667
9,"(3, 4, 7)",0.118046875
9,"(3, 4, 8)",0.31744140625
9,"(3, 4, 9)",1.0
9,"(3, 4, 10)",0.3546831597222222
9,"(3, 4, 11)",0.118046875
9,"(3, 5, 6)",0.5680881076388888
9,"(3, 5, 7)",0.5680881076388888
9,"(3, 5, 8)",0.6799598524305556
9,"(3, 5, 9)",1.0
9,"(3, 5, 10)",0.7166156684027778
9,"(3, 5, 11)",0.5680881076388888
9,"(3, 6, 7)",0.09768771701388888
9,"(3, 6, 8)",0.3217556423611111
9,"(3, 6, 9)",1.0
9,"(3, 6, 10)",0.32983289930555554
9,"(3, 6, 11)",0.09768771701388888
9,"(3, 7, 8)",0.24296983506944445
9,"(3, 7, 9)",1.0
9,"(3, 7, 10)",0.2643967013888889
9,"(3, 7, 11)",0.01890190972222222
9,"(3, 8, 9)",1.0
9,"(3, 8, 10)",0.4883908420138889
9,"(3, 8, 11)",0.24296983506944445
9,"(3, 9, 10)",1.0
9,"(3, 9, 11)",1.0
9,"(3, 10, 11)",0.2643967013888889
9,"(4, 5, 6)",0.5680891927083334
9,"(4, 5, 7)",0.5680891927083334
9,"(4, 5, 8)",0.6799609375
9,"(4, 5, 9)",1.0
9,"(4, 5, 10)",0.7166167534722222
9,"(4, 5, 11)",0.5680891927083334
9,"(4, 6, 7)",0.19682725694444445
9,"(4, 6, 8)",0.3962217881944444
9,"(4, 6, 9)",1.0
9,"(4, 6, 10)",0.42011393229166666
9,"(4, 6, 11)",0.19682725694444445
9,"(4, 7, 8)",0.30977105034722224
9,"(4, 7, 9)",1.0
9,"(4, 7, 10)",0.3460286458333333
9,"(4, 7, 11)",0.1045486111111111
9,"(4, 8, 9)",1.0
9,"(4, 8, 10)",0.5508528645833334
9,"(4, 8, 11)",0.30977105034722224
9,"(4, 9, 10)",1.0
9,"(4, 9, 11)",1.0
9,"(4, 10, 11)",0.3460286458333333
9,"(5, 6, 7)",0.5680881076388888
9,"(5, 6, 8)",0.6799598524305556
9,"(5, 6, 9)",1.0
9,"(5, 6, 10)",0.7166156684027778
9,"(5, 6, 11)",0.5680881076388888
9,"(5, 7, 8)",0.6799576822916666
9,"(5, 7, 9)",1.0
9,"(5, 7, 10)",0.7166134982638889
9,"(5, 7, 11)",0.5680859375
9,"(5, 8, 9)",1.0
9,"(5, 8, 10)",0.8284852430555556
9,"(5, 8, 11)",0.6799576822916666
9,"(5, 9, 10)",1.0
9,"(5, 9, 11)",1.0
9,"(5, 10, 11)",0.7166134982638889
9,"(6, 7, 8)",0.3217502170138889
9,"(6, 7, 9)",1.0
9,"(6, 7, 10)",0.32982747395833334
9,"(6, 7, 11)",0.09768229166666667
9,"(6, 8, 9)",1.0
9,"(6, 8, 10)",0.5538216145833333
9,"(6, 8, 11)",0.3217502170138889
9,"(6, 9, 10)",1.0
9,"(6, 9, 11)",1.0
9,"(6, 10, 11)",0.32982747395833334
9,"(7, 8, 9)",1.0
9,"(7, 8, 10)",0.4851519097222222
9,"(7, 8, 11)",0.234423828125
9,"(7, 9, 10)",1.0
9,"(7, 9, 11)",1.0
9,"(7, 10, 11)",0.2512022569444444
9,"(8, 9, 10)",1.0
9,"(8, 9, 11)",1.0
9,"(8, 10, 11)",0.4851519097222222
9,"(9, 10, 11)",1.0
10,"(0,)",0.0013194444444444445
10,"(1,)",0.03657769097222222
10,"(2,)",0.5649381510416667
10,"(3,)",0.03530056423611111
10,"(4,)",0.049120008680555556
10,"(5,)",0.10267686631944445
10,"(6,)",0.04784505208333333
10,"(7,)",0.013101128472222221
10,"(8,)",0.0013194444444444445
10,"(9,)",0.2512022569444444
10,"(10,)",1.0
10,"(11,)",0.14127604166666666
10,"(0, 1)",0.037577039930555556
10,"(0, 2)",0.5649381510416667
10,"(0, 3)",0.03564561631944444
10,"(0, 4)",0.05011935763888889
10,"(0, 5)",0.10352213541666666
10,"(0, 6)",0.048190104166666664
10,"(0, 7)",0.014420572916666667
10,"(0, 8)",0.0013194444444444445
10,"(0, 9)",0.2520475260416667
10,"(0, 10)",1.0
10,"(0, 11)",0.1425954861111111
10,"(1, 2)",0.5649381510416667
10,"(1, 3)",0.06934461805555556
10,"(1, 4)",0.05025173611111111
10,"(1, 5)",0.12953016493055555
10,"(1, 6)",0.08188910590277777
10,"(1, 7)",0.049678819444444446
10,"(1, 8)",0.037577039930555556
10,"(1, 9)",0.2780577256944444
10,"(1, 10)",1.0
10,"(1, 11)",0.1778537326388889
10,"(2, 3)",0.5649381510416667
10,"(2, 4)",0.5786121961805556
10,"(2, 5)",0.6436490885416667
10,"(2, 6)",0.5786121961805556
10,"(2, 7)",0.5780392795138889
10,"(2, 8)",0.5649381510416667
10,"(2, 9)",0.7762532552083333
10,"(2, 10)",1.0
10,"(2, 11)",0.6902907986111111
10,"(3, 4)",0.08188693576388889
10,"(3, 5)",0.1322699652777778
10,"(3, 6)",0.048974609375
10,"(3, 7)",0.04840169270833333
10,"(3, 8)",0.03564561631944444
10,"(3, 9)",0.28079535590277777
10,"(3, 10)",1.0
10,"(3, 11)",0.17657660590277777
10,"(4, 5)",0.1420724826388889
10,"(4, 6)",0.0944314236111111
10,"(4, 7)",0.050673828125
10,"(4, 8)",0.05011935763888889
10,"(4, 9)",0.2906000434027778
10,"(4, 10)",1.0
10,"(4, 11)",0.17884874131944445
10,"(5, 6)",0.13146484375
10,"(5, 7)",0.11577799479166667
10,"(5, 8)",0.10352213541666666
10,"(5, 9)",0.25120442708333335
10,"(5, 10)",1.0
10,"(5, 11)",0.2439529079861111
10,"(6, 7)",0.060946180555555556
10,"(6, 8)",0.048190104166666664
10,"(6, 9)",0.279990234375
10,"(6, 10)",1.0
10,"(6, 11)",0.18912109375
10,"(7, 8)",0.014420572916666667
10,"(7, 9)",0.26430338541666665
10,"(7, 10)",1.0
10,"(7, 11)",0.14127604166666666
10,"(8, 9)",0.2520475260416667
10,"(8, 10)",1.0
10,"(8, 11)",0.1425954861111111
10,"(9, 10)",1.0
10,"(9, 11)",0.3924782986111111
10,"(10, 11)",1.0
10,"(0, 1, 2)",0.5649381510416667
10,"(0, 1, 3)",0.069375
10,"(0, 1, 4)",0.051251085069444445
10,"(0, 1, 5)",0.13013129340277776
10,"(0, 1, 6)",0.08191948784722222
10,"(0, 1, 7)",0.05067816840277778
10,"(0, 1, 8)",0.037577039930555556
10,"(0, 1, 9)",0.2786588541666667
10,"(0, 1, 10)",1.0
10,"(0, 1, 11)",0.1788530815972222
10,"(0, 2, 3)",0.5649381510416667
10,"(0, 2, 4)",0.5786121961805556
10,"(0, 2, 5)",0.6436490885416667
10,"(0, 2, 6)",0.5786121961805556
10,"(0, 2, 7)",0.5780392795138889
10,"(0, 2, 8)",0.5649381510416667
10,"(0, 2, 9)",0.7762532552083333
10,"(0, 2, 10)",1.0
10,"(0, 2, 11)",0.6902907986111111
10,"(0, 3, 4)",0.08191731770833334
10,"(0, 3, 5)",0.1325412326388889
10,"(0, 3, 6)",0.04931966145833333
10,"(0, 3, 7)",0.048746744791666664
10,"(0, 3, 8)",0.03564561631944444
10,"(0, 3, 9)",0.28106662326388887
10,"(0, 3, 10)",1.0
10,"(0, 3, 11)",0.17692165798611112
10,"(0, 4, 5)",0.1426736111111111
10,"(0, 4, 6)",0.09446180555555556
10,"(0, 4, 7)",0.051673177083333334
10,"(0, 4, 8)",0.05011935763888889
10,"(0, 4, 9)",0.291201171875
10,"(0, 4, 10)",1.0
10,"(0, 4, 11)",0.1798480902777778
10,"(0, 5, 6)",0.1317361111111111
10,"(0, 5, 7)",0.11662326388888888
10,"(0, 5, 8)",0.10352213541666666
10,"(0, 5, 9)",0.25204969618055556
10,"(0, 5, 10)",1.0
10,"(0, 5, 11)",0.24479817708333335
10,"(0, 6, 7)",0.06129123263888889
10,"(0, 6, 8)",0.048190104166666664
10,"(0, 6, 9)",0.2802615017361111
10,"(0, 6, 10)",1.0
10,"(0, 6, 11)",0.18946614583333332
10,"(0, 7, 8)",0.014420572916666667
10,"(0, 7, 9)",0.2651486545138889
10,"(0, 7, 10)",1.0
10,"(0, 7, 11)",0.1425954861111111
10,"(0, 8, 9)",0.2520475260416667
10,"(0, 8, 10)",1.0
10,"(0, 8, 11)",0.1425954861111111
10,"(0, 9, 10)",1.0
10,"(0, 9, 11)",0.3933235677083333
10,"(0, 10, 11)",1.0
10,"(1, 2, 3)",0.5649381510416667
10,"(1, 2, 4)",0.5786121961805556
10,"(1, 2, 5)",0.6436490885416667
10,"(1, 2, 6)",0.5786121961805556
10,"(1, 2, 7)",0.5780392795138889
10,"(1, 2, 8)",0.5649381510416667
10,"(1, 2, 9)",0.7762532552083333
10,"(1, 2, 10)",1.0
10,"(1, 2, 11)",0.6902907986111111
10,"(1, 3, 4)",0.08301866319444444
10,"(1, 3, 5)",0.1574533420138889
10,"(1, 3, 6)",0.08301866319444444
10,"(1, 3, 7)",0.08244574652777778
10,"(1, 3, 8)",0.069375
10,"(1, 3, 9)",0.3059809027777778
10,"(1, 3, 10)",1.0
10,"(1, 3, 11)",0.21062065972222221
10,"(1, 4, 5)",0.14320421006944445
10,"(1, 4, 6)",0.09556315104166667
10,"(1, 4, 7)",0.051805555555555556
10,"(1, 4, 8)",0.051251085069444445
10,"(1, 4, 9)",0.29173177083333335
10,"(1, 4, 10)",1.0
10,"(1, 4, 11)",0.17998046875
10,"(1, 5, 6)",0.1566482204861111
10,"(1, 5, 7)",0.14263129340277778
10,"(1, 5, 8)",0.13013129340277776
10,"(1, 5, 9)",0.2780577256944444
10,"(1, 5, 10)",1.0
10,"(1, 5, 11)",0.2708062065972222
10,"(1, 6, 7)",0.094990234375
10,"(1, 6, 8)",0.08191948784722222
10,"(1, 6, 9)",0.30517578125
10,"(1, 6, 10)",1.0
10,"(1, 6, 11)",0.22316514756944444
10,"(1, 7, 8)",0.05067816840277778
10,"(1, 7, 9)",0.29115885416666665
10,"(1, 7, 10)",1.0
10,"(1, 7, 11)",0.1778537326388889
10,"(1, 8, 9)",0.2786588541666667
10,"(1, 8, 10)",1.0
10,"(1, 8, 11)",0.1788530815972222
10,"(1, 9, 10)",1.0
10,"(1, 9, 11)",0.4193337673611111
10,"(1, 10, 11)",1.0
10,"(2, 3, 4)",0.5786121961805556
10,"(2, 3, 5)",0.6436490885416667
10,"(2, 3, 6)",0.5786121961805556
10,"(2, 3, 7)",0.5780392795138889
10,"(2, 3, 8)",0.5649381510416667
10,"(2, 3, 9)",0.7762532552083333
10,"(2, 3, 10)",1.0
10,"(2, 3, 11)",0.6902907986111111
10,"(2, 4, 5)",0.6573231336805555
10,"(2, 4, 6)",0.5922862413194444
10,"(2, 4, 7)",0.580166015625
10,"(2, 4, 8)",0.5786121961805556
10,"(2, 4, 9)",0.7899273003472222
10,"(2, 4, 10)",1.0
10,"(2, 4, 11)",0.6924175347222222
10,"(2, 5, 6)",0.6439735243055555
10,"(2, 5, 7)",0.6567502170138889
10,"(2, 5, 8)",0.6436490885416667
10,"(2, 5, 9)",0.7762532552083333
10,"(2, 5, 10)",1.0
10,"(2, 5, 11)",0.7690017361111111
10,"(2, 6, 7)",0.5917133246527778
10,"(2, 6, 8)",0.5786121961805556
10,"(2, 6, 9)",0.7765776909722222
10,"(2, 6, 10)",1.0
10,"(2, 6, 11)",0.70396484375
10,"(2, 7, 8)",0.5780392795138889
10,"(2, 7, 9)",0.7893543836805555
10,"(2, 7, 10)",1.0
10,"(2, 7, 11)",0.6902907986111111
10,"(2, 8, 9)",0.7762532552083333
10,"(2, 8, 10)",1.0
10,"(2, 8, 11)",0.6902907986111111
10,"(2, 9, 10)",1.0
10,"(2, 9, 11)",0.9016059027777777
10,"(2, 10, 11)",1.0
10,"(3, 4, 5)",0.16999565972222222
10,"(3, 4, 6)",0.09556098090277777
10,"(3, 4, 7)",0.08344075520833333
10,"(3, 4, 8)",0.08191731770833334
10,"(3, 4, 9)",0.3185232204861111
10,"(3, 4, 10)",1.0
10,"(3, 4, 11)",0.2116156684027778
10,"(3, 5, 6)",0.13259440104166667
10,"(3, 5, 7)",0.14537109375
10,"(3, 5, 8)",0.1325412326388889
10,"(3, 5, 9)",0.2807975260416667
10,"(3, 5, 10)",1.0
10,"(3, 5, 11)",0.2735460069444444
10,"(3, 6, 7)",0.06207573784722222
10,"(3, 6, 8)",0.04931966145833333
10,"(3, 6, 9)",0.2811197916666667
10,"(3, 6, 10)",1.0
10,"(3, 6, 11)",0.19025065104166666
10,"(3, 7, 8)",0.048746744791666664
10,"(3, 7, 9)",0.293896484375
10,"(3, 7, 10)",1.0
10,"(3, 7, 11)",0.17657660590277777
10,"(3, 8, 9)",0.28106662326388887
10,"(3, 8, 10)",1.0
10,"(3, 8, 11)",0.17692165798611112
10,"(3, 9, 10)",1.0
10,"(3, 9, 11)",0.42207139756944445
10,"(3, 10, 11)",1.0
10,"(4, 5, 6)",0.16919053819444443
10,"(4, 5, 7)",0.14362630208333332
10,"(4, 5, 8)",0.1426736111111111
10,"(4, 5, 9)",0.2906000434027778
10,"(4, 5, 10)",1.0
10,"(4, 5, 11)",0.2718012152777778
10,"(4, 6, 7)",0.09598524305555556
10,"(4, 6, 8)",0.09446180555555556
10,"(4, 6, 9)",0.3177180989583333
10,"(4, 6, 10)",1.0
10,"(4, 6, 11)",0.22416015625
10,"(4, 7, 8)",0.051673177083333334
10,"(4, 7, 9)",0.2921538628472222
10,"(4, 7, 10)",1.0
10,"(4, 7, 11)",0.17884874131944445
10,"(4, 8, 9)",0.291201171875
10,"(4, 8, 10)",1.0
10,"(4, 8, 11)",0.1798480902777778
10,"(4, 9, 10)",1.0
10,"(4, 9, 11)",0.4203287760416667
10,"(4, 10, 11)",1.0
10,"(5, 6, 7)",0.14456597222222223
10,"(5, 6, 8)",0.1317361111111111
10,"(5, 6, 9)",0.2799924045138889
10,"(5, 6, 10)",1.0
10,"(5, 6, 11)",0.2727408854166667
10,"(5, 7, 8)",0.11662326388888888
10,"(5, 7, 9)",0.26430555555555557
10,"(5, 7, 10)",1.0
10,"(5, 7, 11)",0.2439529079861111
10,"(5, 8, 9)",0.25204969618055556
10,"(5, 8, 10)",1.0
10,"(5, 8, 11)",0.24479817708333335
10,"(5, 9, 10)",1.0
10,"(5, 9, 11)",0.39248046875
10,"(5, 10, 11)",1.0
10,"(6, 7, 8)",0.06129123263888889
10,"(6, 7, 9)",0.2930913628472222
10,"(6, 7, 10)",1.0
10,"(6, 7, 11)",0.18912109375
10,"(6, 8, 9)",0.2802615017361111
10,"(6, 8, 10)",1.0
10,"(6, 8, 11)",0.18946614583333332
10,"(6, 9, 10)",1.0
10,"(6, 9, 11)",0.42126627604166667
10,"(6, 10, 11)",1.0
10,"(7, 8, 9)",0.2651486545138889
10,"(7, 8, 10)",1.0
10,"(7, 8, 11)",0.1425954861111111
10,"(7, 9, 10)",1.0
10,"(7, 9, 11)",0.3924782986111111
10,"(7, 10, 11)",1.0
10,"(8, 9, 10)",1.0
10,"(8, 9, 11)",0.3933235677083333
10,"(8, 10, 11)",1.0
10,"(9, 10, 11)",1.0
11,"(0,)",0.015923394097222224
11,"(1,)",0.0
11,"(2,)",0.015923394097222224
11,"(3,)",0.0
11,"(4,)",0.06179253472222222
11,"(5,)",0.0
11,"(6,)",0.02947482638888889
11,"(7,)",0.5681456163194445
11,"(8,)",0.22636935763888888
11,"(9,)",0.0
11,"(10,)",0.14127604166666666
11,"(11,)",1.0
11,"(0, 1)",0.015923394097222224
11,"(0, 2)",0.03184678819444445
11,"(0, 3)",0.015923394097222224
11,"(0, 4)",0.07771592881944445
11,"(0, 5)",0.015923394097222224
11,"(0, 6)",0.04539822048611111
11,"(0, 7)",0.5840690104166667
11,"(0, 8)",0.22636935763888888
11,"(0, 9)",0.015923394097222224
11,"(0, 10)",0.1571994357638889
11,"(0, 11)",1.0
11,"(1, 2)",0.015923394097222224
11,"(1, 3)",0.0
11,"(1, 4)",0.06179253472222222
11,"(1, 5)",0.0
11,"(1, 6)",0.02947482638888889
11,"(1, 7)",0.5681456163194445
11,"(1, 8)",0.22636935763888888
11,"(1, 9)",0.0
11,"(1, 10)",0.14127604166666666
11,"(1, 11)",1.0
11,"(2, 3)",0.015923394097222224
11,"(2, 4)",0.07771592881944445
11,"(2, 5)",0.015923394097222224
11,"(2, 6)",0.04539822048611111
11,"(2, 7)",0.5840690104166667
11,"(2, 8)",0.24229275173611112
11,"(2, 9)",0.015923394097222224
11,"(2, 10)",0.14127604166666666
11,"(2, 11)",1.0
11,"(3, 4)",0.06179253472222222
11,"(3, 5)",0.0
11,"(3, 6)",0.02947482638888889
11,"(3, 7)",0.5681456163194445
11,"(3, 8)",0.22636935763888888
11,"(3, 9)",0.0
11,"(3, 10)",0.14127604166666666
11,"(3, 11)",1.0
11,"(4, 5)",0.06179253472222222
11,"(4, 6)",0.09126736111111111
11,"(4, 7)",0.5681456163194445
11,"(4, 8)",0.2881618923611111
11,"(4, 9)",0.06179253472222222
11,"(4, 10)",0.1915212673611111
11,"(4, 11)",1.0
11,"(5, 6)",0.02947482638888889
11,"(5, 7)",0.5681456163194445
11,"(5, 8)",0.22636935763888888
11,"(5, 9)",0.0
11,"(5, 10)",0.14127604166666666
11,"(5, 11)",1.0
11,"(6, 7)",0.5681456163194445
11,"(6, 8)",0.24249457465277777
11,"(6, 9)",0.02947482638888889
11,"(6, 10)",0.17075086805555556
11,"(6, 11)",1.0
11,"(7, 8)",0.7166753472222223
11,"(7, 9)",0.5681456163194445
11,"(7, 10)",0.6963205295138889
11,"(7, 11)",1.0
11,"(8, 9)",0.22636935763888888
11,"(8, 10)",0.36764539930555556
11,"(8, 11)",1.0
11,"(9, 10)",0.14127604166666666
11,"(9, 11)",1.0
11,"(10, 11)",1.0
11,"(0, 1, 2)",0.03184678819444445
11,"(0, 1, 3)",0.015923394097222224
11,"(0, 1, 4)",0.07771592881944445
11,"(0, 1, 5)",0.015923394097222224
11,"(0, 1, 6)",0.04539822048611111
11,"(0, 1, 7)",0.5840690104166667
11,"(0, 1, 8)",0.22636935763888888
11,"(0, 1, 9)",0.015923394097222224
11,"(0, 1, 10)",0.1571994357638889
11,"(0, 1, 11)",1.0
11,"(0, 2, 3)",0.03184678819444445
11,"(0, 2, 4)",0.09363932291666667
11,"(0, 2, 5)",0.03184678819444445
11,"(0, 2, 6)",0.061321614583333336
11,"(0, 2, 7)",0.5999924045138889
11,"(0, 2, 8)",0.24229275173611112
11,"(0, 2, 9)",0.03184678819444445
11,"(0, 2, 10)",0.1571994357638889
11,"(0, 2, 11)",1.0
11,"(0, 3, 4)",0.07771592881944445
11,"(0, 3, 5)",0.015923394097222224
11,"(0, 3, 6)",0.04539822048611111
11,"(0, 3, 7)",0.5840690104166667
11,"(0, 3, 8)",0.22636935763888888
11,"(0, 3, 9)",0.015923394097222224
11,"(0, 3, 10)",0.1571994357638889
11,"(0, 3, 11)",1.0
11,"(0, 4, 5)",0.07771592881944445
11,"(0, 4, 6)",0.10719075520833334
11,"(0, 4, 7)",0.5840690104166667
11,"(0, 4, 8)",0.2881618923611111
11,"(0, 4, 9)",0.07771592881944445
11,"(0, 4, 10)",0.20744466145833335
11,"(0, 4, 11)",1.0
11,"(0, 5, 6)",0.04539822048611111
11,"(0, 5, 7)",0.5840690104166667
11,"(0, 5, 8)",0.22636935763888888
11,"(0, 5, 9)",0.015923394097222224
11,"(0, 5, 10)",0.1571994357638889
11,"(0, 5, 11)",1.0
11,"(0, 6, 7)",0.5840690104166667
11,"(0, 6, 8)",0.24249457465277777
11,"(0, 6, 9)",0.04539822048611111
11,"(0, 6, 10)",0.18667426215277777
11,"(0, 6, 11)",1.0
11,"(0, 7, 8)",0.7166753472222223
11,"(0, 7, 9)",0.5840690104166667
11,"(0, 7, 10)",0.7122439236111111
11,"(0, 7, 11)",1.0
11,"(0, 8, 9)",0.22636935763888888
11,"(0, 8, 10)",0.36764539930555556
11,"(0, 8, 11)",1.0
11,"(0, 9, 10)",0.1571994357638889
11,"(0, 9, 11)",1.0
11,"(0, 10, 11)",1.0
11,"(1, 2, 3)",0.015923394097222224
11,"(1, 2, 4)",0.07771592881944445
11,"(1, 2, 5)",0.015923394097222224
11,"(1, 2, 6)",0.04539822048611111
11,"(1, 2, 7)",0.5840690104166667
11,"(1, 2, 8)",0.24229275173611112
11,"(1, 2, 9)",0.015923394097222224
11,"(1, 2, 10)",0.14127604166666666
11,"(1, 2, 11)",1.0
11,"(1, 3, 4)",0.06179253472222222
11,"(1, 3, 5)",0.0
11,"(1, 3, 6)",0.02947482638888889
11,"(1, 3, 7)",0.5681456163194445
11,"(1, 3, 8)",0.22636935763888888
11,"(1, 3, 9)",0.0
11,"(1, 3, 10)",0.14127604166666666
11,"(1, 3, 11)",1.0
11,"(1, 4, 5)",0.06179253472222222
11,"(1, 4, 6)",0.09126736111111111
11,"(1, 4, 7)",0.5681456163194445
11,"(1, 4, 8)",0.2881618923611111
11,"(1, 4, 9)",0.06179253472222222
11,"(1, 4, 10)",0.1915212673611111
11,"(1, 4, 11)",1.0
11,"(1, 5, 6)",0.02947482638888889
11,"(1, 5, 7)",0.5681456163194445
11,"(1, 5, 8)",0.22636935763888888
11,"(1, 5, 9)",0.0
11,"(1, 5, 10)",0.14127604166666666
11,"(1, 5, 11)",1.0
11,"(1, 6, 7)",0.5681456163194445
11,"(1, 6, 8)",0.24249457465277777
11,"(1, 6, 9)",0.02947482638888889
11,"(1, 6, 10)",0.17075086805555556
11,"(1, 6, 11)",1.0
11,"(1, 7, 8)",0.7166753472222223
11,"(1, 7, 9)",0.5681456163194445
11,"(1, 7, 10)",0.6963205295138889
11,"(1, 7, 11)",1.0
11,"(1, 8, 9)",0.22636935763888888
11,"(1, 8, 10)",0.36764539930555556
11,"(1, 8, 11)",1.0
11,"(1, 9, 10)",0.14127604166666666
11,"(1, 9, 11)",1.0
11,"(1, 10, 11)",1.0
11,"(2, 3, 4)",0.07771592881944445
11,"(2, 3, 5)",0.015923394097222224
11,"(2, 3, 6)",0.04539822048611111
11,"(2, 3, 7)",0.5840690104166667
11,"(2, 3, 8)",0.24229275173611112
11,"(2, 3, 9)",0.015923394097222224
11,"(2, 3, 10)",0.14127604166666666
11,"(2, 3, 11)",1.0
11,"(2, 4, 5)",0.07771592881944445
11,"(2, 4, 6)",0.10719075520833334
11,"(2, 4, 7)",0.5840690104166667
11,"(2, 4, 8)",0.3040852864583333
11,"(2, 4, 9)",0.07771592881944445
11,"(2, 4, 10)",0.1915212673611111
11,"(2, 4, 11)",1.0
11,"(2, 5, 6)",0.04539822048611111
11,"(2, 5, 7)",0.5840690104166667
11,"(2, 5, 8)",0.24229275173611112
11,"(2, 5, 9)",0.015923394097222224
11,"(2, 5, 10)",0.14127604166666666
11,"(2, 5, 11)",1.0
11,"(2, 6, 7)",0.5840690104166667
11,"(2, 6, 8)",0.25841796875
11,"(2, 6, 9)",0.04539822048611111
11,"(2, 6, 10)",0.17075086805555556
11,"(2, 6, 11)",1.0
11,"(2, 7, 8)",0.7325987413194445
11,"(2, 7, 9)",0.5840690104166667
11,"(2, 7, 10)",0.6963205295138889
11,"(2, 7, 11)",1.0
11,"(2, 8, 9)",0.24229275173611112
11,"(2, 8, 10)",0.36764539930555556
11,"(2, 8, 11)",1.0
11,"(2, 9, 10)",0.14127604166666666
11,"(2, 9, 11)",1.0
11,"(2, 10, 11)",1.0
11,"(3, 4, 5)",0.06179253472222222
11,"(3, 4, 6)",0.09126736111111111
11,"(3, 4, 7)",0.5681456163194445
11,"(3, 4, 8)",0.2881618923611111
11,"(3, 4, 9)",0.06179253472222222
11,"(3, 4, 10)",0.1915212673611111
11,"(3, 4, 11)",1.0
11,"(3, 5, 6)",0.02947482638888889
11,"(3, 5, 7)",0.5681456163194445
11,"(3, 5, 8)",0.22636935763888888
11,"(3, 5, 9)",0.0
11,"(3, 5, 10)",0.14127604166666666
11,"(3, 5, 11)",1.0
11,"(3, 6, 7)",0.5681456163194445
11,"(3, 6, 8)",0.24249457465277777
11,"(3, 6, 9)",0.02947482638888889
11,"(3, 6, 10)",0.17075086805555556
11,"(3, 6, 11)",1.0
11,"(3, 7, 8)",0.7166753472222223
11,"(3, 7, 9)",0.5681456163194445
